Match Number,Pick Order,Match Result,Team,Hero,First Pick
1720,9,Loss,Enemy Team,c2111,1
1721,2,Win,My Team,c2113,0
1721,3,Win,My Team,c2112,0
1721,6,Win,My Team,c2016,0
1721,7,Win,My Team,c2095,0
1721,10,Win,My Team,c2126,0
1721,1,Loss,Enemy Team,c1133,1
1721,4,Loss,Enemy Team,c1142,1
1721,5,Loss,Enemy Team,c2069,1
1721,8,Loss,Enemy Team,c5046,1
1721,9,Loss,Enemy Team,c1148,1
1722,2,Win,My Team,c2113,0
1722,3,Win,My Team,c1060,0
1722,6,Win,My Team,c2016,0
1722,7,Win,My Team,c6037,0
1722,10,Win,My Team,c1089,0
1722,1,Loss,Enemy Team,c2090,1
1722,4,Loss,Enemy Team,c1171,1
1722,5,Loss,Enemy Team,c2112,1
1722,8,Loss,Enemy Team,c5001,1
1722,9,Loss,Enemy Team,c2101,1
1723,2,Loss,My Team,c2042,0
1723,3,Loss,My Team,c5110,0
1723,6,Loss,My Team,c2016,0
1723,7,Loss,My Team,c1125,0
1723,10,Loss,My Team,c6062,0
1723,1,Win,Enemy Team,c2113,1
1723,4,Win,Enemy Team,c2070,1
1723,5,Win,Enemy Team,c2111,1
1723,8,Win,Enemy Team,c1153,1
1723,9,Win,Enemy Team,c1171,1
1724,2,Win,My Team,c2113,0
1724,3,Win,My Team,c5110,0
1724,6,Win,My Team,c2016,0
1724,7,Win,My Team,c2126,0
1724,10,Win,My Team,c1112,0
1724,1,Loss,Enemy Team,c2112,1
1724,4,Loss,Enemy Team,c1103,1
1724,5,Loss,Enemy Team,c1142,1
1724,8,Loss,Enemy Team,c2127,1
1724,9,Loss,Enemy Team,c1147,1
1725,2,Win,My Team,c2113,0
1725,3,Win,My Team,c5004,0
1725,6,Win,My Team,c2109,0
1725,7,Win,My Team,c1102,0
1725,10,Win,My Team,c1148,0
1725,1,Loss,Enemy Team,c2112,1
1725,4,Loss,Enemy Team,c2016,1
1725,5,Loss,Enemy Team,c1162,1
1725,8,Loss,Enemy Team,c1156,1
1725,9,Loss,Enemy Team,c1100,1
1726,2,Win,My Team,c2113,0
1726,3,Win,My Team,c6037,0
1726,6,Win,My Team,c2016,0
1726,7,Win,My Team,c2073,0
1726,10,Win,My Team,c1129,0
1726,1,Loss,Enemy Team,c2125,1
1726,4,Loss,Enemy Team,c1171,1
1726,5,Loss,Enemy Team,c2047,1
1726,8,Loss,Enemy Team,c5004,1
1726,9,Loss,Enemy Team,c2101,1
1727,2,Loss,My Team,c2113,0
1727,3,Loss,My Team,c5004,0
1727,6,Loss,My Team,c2016,0
1727,7,Loss,My Team,c1103,0
1727,10,Loss,My Team,c2073,0
1727,1,Win,Enemy Team,c2112,1
1727,4,Win,Enemy Team,c5110,1
1727,5,Win,Enemy Team,c2042,1
1727,8,Win,Enemy Team,c2090,1
1727,9,Win,Enemy Team,c1151,1
1728,2,Win,My Team,c2113,0
1728,3,Win,My Team,c6037,0
1728,6,Win,My Team,c2016,0
1728,7,Win,My Team,c4158,0
1728,10,Win,My Team,c1129,0
1728,1,Loss,Enemy Team,c1171,1
1728,4,Loss,Enemy Team,c2112,1
1728,5,Loss,Enemy Team,c5001,1
1728,8,Loss,Enemy Team,c5110,1
1728,9,Loss,Enemy Team,c1132,1
1729,2,Win,My Team,c2113,0
1729,3,Win,My Team,c5001,0
1729,6,Win,My Team,c2109,0
1729,7,Win,My Team,c1151,0
1729,10,Win,My Team,c5004,0
1729,1,Loss,Enemy Team,c2016,1
1729,4,Loss,Enemy Team,c1076,1
1729,5,Loss,Enemy Team,c5110,1
1729,8,Loss,Enemy Team,c1070,1
1729,9,Loss,Enemy Team,c2126,1
1730,2,Win,My Team,c2113,0
1730,3,Win,My Team,c1060,0
1730,6,Win,My Team,c2016,0
1730,7,Win,My Team,c6037,0
1730,10,Win,My Team,c1089,0
1730,1,Loss,Enemy Team,c2090,1
1730,4,Loss,Enemy Team,c5001,1
1730,5,Loss,Enemy Team,c2112,1
1730,8,Loss,Enemy Team,c1171,1
1730,9,Loss,Enemy Team,c1055,1
1731,2,Loss,My Team,c1070,0
1731,3,Loss,My Team,c5001,0
1731,6,Loss,My Team,c2016,0
1731,7,Loss,My Team,c6017,0
1731,10,Loss,My Team,c1129,0
1731,1,Win,Enemy Team,c2113,1
1731,4,Win,Enemy Team,c2070,1
1731,5,Win,Enemy Team,c1076,1
1731,8,Win,Enemy Team,c1148,1
1731,9,Win,Enemy Team,c2101,1
1732,2,Loss,My Team,c2113,0
1732,3,Loss,My Team,c5001,0
1732,6,Loss,My Team,c2016,0
1732,7,Loss,My Team,c1060,0
1732,10,Loss,My Team,c6037,0
1732,1,Win,Enemy Team,c2126,1
1732,4,Win,Enemy Team,c1171,1
1732,5,Win,Enemy Team,c2008,1
1732,8,Win,Enemy Team,c2090,1
1732,9,Win,Enemy Team,c5110,1
1733,2,Win,My Team,c2113,0
1733,3,Win,My Team,c6037,0
1733,6,Win,My Team,c2016,0
1733,7,Win,My Team,c2112,0
1733,10,Win,My Team,c1060,0
1733,1,Loss,Enemy Team,c2125,1
1733,4,Loss,Enemy Team,c5110,1
1733,5,Loss,Enemy Team,c5001,1
1733,8,Loss,Enemy Team,c1151,1
1733,9,Loss,Enemy Team,c2090,1
1734,2,Win,My Team,c2113,0
1734,3,Win,My Team,c2039,0
1734,6,Win,My Team,c2016,0
1734,7,Win,My Team,c1022,0
1734,10,Win,My Team,c1159,0
1734,1,Loss,Enemy Team,c4158,1
1734,4,Loss,Enemy Team,c5001,1
1734,5,Loss,Enemy Team,c1076,1
1734,8,Loss,Enemy Team,c1151,1
1734,9,Loss,Enemy Team,c5004,1
1735,2,Loss,My Team,c1070,0
1735,3,Loss,My Team,c6037,0
1735,6,Loss,My Team,c2016,0
1735,7,Loss,My Team,c1129,0
1735,10,Loss,My Team,c6017,0
1735,1,Win,Enemy Team,c2112,1
1735,4,Win,Enemy Team,c1171,1
1735,5,Win,Enemy Team,c5001,1
1735,8,Win,Enemy Team,c2101,1
1735,9,Win,Enemy Team,c5004,1
1736,2,Win,My Team,c2113,0
1736,3,Win,My Team,c6037,0
1736,6,Win,My Team,c2016,0
1736,7,Win,My Team,c6017,0
1736,10,Win,My Team,c5001,0
1736,1,Loss,Enemy Team,c2125,1
1736,4,Loss,Enemy Team,c1171,1
1736,5,Loss,Enemy Team,c2112,1
1736,8,Loss,Enemy Team,c5004,1
1736,9,Loss,Enemy Team,c5050,1
1737,2,Win,My Team,c1070,0
1737,3,Win,My Team,c5001,0
1737,6,Win,My Team,c2016,0
1737,7,Win,My Team,c1102,0
1737,10,Win,My Team,c2073,0
1737,1,Loss,Enemy Team,c2070,1
1737,4,Loss,Enemy Team,c5004,1
1737,5,Loss,Enemy Team,c6017,1
1737,8,Loss,Enemy Team,c1148,1
1737,9,Loss,Enemy Team,c1153,1
1738,2,Loss,My Team,c5004,0
1738,3,Loss,My Team,c1070,0
1738,6,Loss,My Team,c2016,0
1738,7,Loss,My Team,c4158,0
1738,10,Loss,My Team,c1137,0
1738,1,Win,Enemy Team,c2112,1
1738,4,Win,Enemy Team,c5110,1
1738,5,Win,Enemy Team,c1133,1
1738,8,Win,Enemy Team,c1055,1
1738,9,Win,Enemy Team,c2127,1
1739,2,Loss,My Team,c2113,0
1739,3,Loss,My Team,c2112,0
1739,6,Loss,My Team,c2016,0
1739,7,Loss,My Team,c1022,0
1739,10,Loss,My Team,c1129,0
1739,1,Win,Enemy Team,c5110,1
1739,4,Win,Enemy Team,c5001,1
1739,5,Win,Enemy Team,c1153,1
1739,8,Win,Enemy Team,c1076,1
1739,9,Win,Enemy Team,c2074,1
1740,2,Loss,My Team,c2113,0
1740,3,Loss,My Team,c2112,0
1740,6,Loss,My Team,c2016,0
1740,7,Loss,My Team,c4158,0
1740,10,Loss,My Team,c1022,0
1740,1,Win,Enemy Team,c1117,1
1740,4,Win,Enemy Team,c5110,1
1740,5,Win,Enemy Team,c2126,1
1740,8,Win,Enemy Team,c1133,1
1740,9,Win,Enemy Team,c5004,1
1741,2,Win,My Team,c2113,0
1741,3,Win,My Team,c6037,0
1741,6,Win,My Team,c2016,0
1741,7,Win,My Team,c1151,0
1741,10,Win,My Team,c1060,0
1741,1,Loss,Enemy Team,c2090,1
1741,4,Loss,Enemy Team,c1171,1
1741,5,Loss,Enemy Team,c5001,1
1741,8,Loss,Enemy Team,c2024,1
1741,9,Loss,Enemy Team,c2103,1
1742,2,Win,My Team,c2113,0
1742,3,Win,My Team,c5004,0
1742,6,Win,My Team,c2016,0
1742,7,Win,My Team,c6037,0
1742,10,Win,My Team,c1060,0
1742,1,Loss,Enemy Team,c2112,1
1742,4,Loss,Enemy Team,c1171,1
1742,5,Loss,Enemy Team,c5001,1
1742,8,Loss,Enemy Team,c1151,1
1742,9,Loss,Enemy Team,c2090,1
1743,2,Loss,My Team,c5004,0
1743,3,Loss,My Team,c1162,0
1743,6,Loss,My Team,c1060,0
1743,7,Loss,My Team,c2016,0
1743,10,Loss,My Team,c1129,0
1743,1,Win,Enemy Team,c2113,1
1743,4,Win,Enemy Team,c2090,1
1743,5,Win,Enemy Team,c2070,1
1743,8,Win,Enemy Team,c1171,1
1743,9,Win,Enemy Team,c2101,1
1744,2,Win,My Team,c5004,0
1744,3,Win,My Team,c2113,0
1744,6,Win,My Team,c2016,0
1744,7,Win,My Team,c1102,0
1744,10,Win,My Team,c5082,0
1744,1,Loss,Enemy Team,c2125,1
1744,4,Loss,Enemy Team,c1117,1
1744,5,Loss,Enemy Team,c2126,1
1744,8,Loss,Enemy Team,c1171,1
1744,9,Loss,Enemy Team,c2101,1
1745,2,Win,My Team,c5004,0
1745,3,Win,My Team,c2113,0
1745,6,Win,My Team,c2016,0
1745,7,Win,My Team,c6037,0
1745,10,Win,My Team,c1129,0
1745,1,Loss,Enemy Team,c2125,1
1745,4,Loss,Enemy Team,c1171,1
1745,5,Loss,Enemy Team,c5001,1
1745,8,Loss,Enemy Team,c1153,1
1745,9,Loss,Enemy Team,c2022,1
1746,2,Win,My Team,c5004,0
1746,3,Win,My Team,c2113,0
1746,6,Win,My Team,c2016,0
1746,7,Win,My Team,c2095,0
1746,10,Win,My Team,c1076,0
1746,1,Loss,Enemy Team,c2126,1
1746,4,Loss,Enemy Team,c1171,1
1746,5,Loss,Enemy Team,c5001,1
1746,8,Loss,Enemy Team,c1151,1
1746,9,Loss,Enemy Team,c2101,1
1747,2,Win,My Team,c2016,0
1747,3,Win,My Team,c1159,0
1747,6,Win,My Team,c1162,0
1747,7,Win,My Team,c1060,0
1747,10,Win,My Team,c1156,0
1747,1,Loss,Enemy Team,c2070,1
1747,4,Loss,Enemy Team,c2113,1
1747,5,Loss,Enemy Team,c2090,1
1747,8,Loss,Enemy Team,c5110,1
1747,9,Loss,Enemy Team,c1171,1
1748,2,Loss,My Team,c2113,0
1748,3,Loss,My Team,c2016,0
1748,6,Loss,My Team,c1060,0
1748,7,Loss,My Team,c6037,0
1748,10,Loss,My Team,c5110,0
1748,1,Win,Enemy Team,c1171,1
1748,4,Win,Enemy Team,c2090,1
1748,5,Win,Enemy Team,c5001,1
1748,8,Win,Enemy Team,c1103,1
1748,9,Win,Enemy Team,c2011,1
1749,2,Win,My Team,c5004,0
1749,3,Win,My Team,c2011,0
1749,6,Win,My Team,c6037,0
1749,7,Win,My Team,c5110,0
1749,10,Win,My Team,c2039,0
1749,1,Loss,Enemy Team,c2125,1
1749,4,Loss,Enemy Team,c2073,1
1749,5,Loss,Enemy Team,c1150,1
1749,8,Loss,Enemy Team,c4158,1
1749,9,Loss,Enemy Team,c2111,1
1750,2,Win,My Team,c5004,0
1750,3,Win,My Team,c5110,0
1750,6,Win,My Team,c2113,0
1750,7,Win,My Team,c1022,0
1750,10,Win,My Team,c2011,0
1750,1,Loss,Enemy Team,c2125,1
1750,4,Loss,Enemy Team,c1142,1
1750,5,Loss,Enemy Team,c1133,1
1750,8,Loss,Enemy Team,c2128,1
1750,9,Loss,Enemy Team,c2127,1
1751,2,Loss,My Team,c5004,0
1751,3,Loss,My Team,c2011,0
1751,6,Loss,My Team,c6037,0
1751,7,Loss,My Team,c2126,0
1751,10,Loss,My Team,c1022,0
1751,1,Win,Enemy Team,c2125,1
1751,4,Win,Enemy Team,c1150,1
1751,5,Win,Enemy Team,c1171,1
1751,8,Win,Enemy Team,c5110,1
1751,9,Win,Enemy Team,c2112,1
1752,2,Loss,My Team,c5110,0
1752,3,Loss,My Team,c1133,0
1752,6,Loss,My Team,c1125,0
1752,7,Loss,My Team,c1161,0
1752,10,Loss,My Team,c2048,0
1752,1,Win,Enemy Team,c2112,1
1752,4,Win,Enemy Team,c1070,1
1752,5,Win,Enemy Team,c1117,1
1752,8,Win,Enemy Team,c2113,1
1752,9,Win,Enemy Team,c2095,1
1753,2,Loss,My Team,c5110,0
1753,3,Loss,My Team,c1133,0
1753,6,Loss,My Team,c1125,0
1753,7,Loss,My Team,c1161,0
1753,10,Loss,My Team,c5004,0
1753,1,Win,Enemy Team,c2112,1
1753,4,Win,Enemy Team,c1070,1
1753,5,Win,Enemy Team,c1117,1
1753,8,Win,Enemy Team,c5016,1
1753,9,Win,Enemy Team,c4158,1
1754,2,Win,My Team,c5004,0
1754,3,Win,My Team,c2016,0
1754,6,Win,My Team,c6037,0
1754,7,Win,My Team,c1129,0
1754,10,Win,My Team,c1076,0
1754,1,Loss,Enemy Team,c2112,1
1754,4,Loss,Enemy Team,c1171,1
1754,5,Loss,Enemy Team,c5001,1
1754,8,Loss,Enemy Team,c2070,1
1754,9,Loss,Enemy Team,c1103,1
1755,2,Loss,My Team,c5004,0
1755,3,Loss,My Team,c5110,0
1755,6,Loss,My Team,c2113,0
1755,7,Loss,My Team,c2095,0
1755,10,Loss,My Team,c1125,0
1755,1,Win,Enemy Team,c2112,1
1755,4,Win,Enemy Team,c1070,1
1755,5,Win,Enemy Team,c2111,1
1755,8,Win,Enemy Team,c2011,1
1755,9,Win,Enemy Team,c4158,1
1756,2,Loss,My Team,c2011,0
1756,3,Loss,My Team,c2126,0
1756,6,Loss,My Team,c6037,0
1756,7,Loss,My Team,c2015,0
1756,10,Loss,My Team,c2109,0
1756,1,Win,Enemy Team,c1133,1
1756,4,Win,Enemy Team,c1142,1
1756,5,Win,Enemy Team,c2069,1
1756,8,Win,Enemy Team,c2102,1
1756,9,Win,Enemy Team,c1150,1
1757,2,Win,My Team,c5004,0
1757,3,Win,My Team,c2016,0
1757,6,Win,My Team,c1162,0
1757,7,Win,My Team,c1102,0
1757,10,Win,My Team,c1159,0
1757,1,Loss,Enemy Team,c2126,1
1757,4,Loss,Enemy Team,c1171,1
1757,5,Loss,Enemy Team,c1156,1
1757,8,Loss,Enemy Team,c1151,1
1757,9,Loss,Enemy Team,c2079,1
1758,2,Win,My Team,c5110,0
1758,3,Win,My Team,c5004,0
1758,6,Win,My Team,c6037,0
1758,7,Win,My Team,c1129,0
1758,10,Win,My Team,c2039,0
1758,1,Loss,Enemy Team,c2125,1
1758,4,Loss,Enemy Team,c1171,1
1758,5,Loss,Enemy Team,c1142,1
1758,8,Loss,Enemy Team,c4158,1
1758,9,Loss,Enemy Team,c2046,1
1759,2,Loss,My Team,c5110,0
1759,3,Loss,My Team,c5004,0
1759,6,Loss,My Team,c6037,0
1759,7,Loss,My Team,c1103,0
1759,10,Loss,My Team,c1055,0
1759,1,Win,Enemy Team,c2125,1
1759,4,Win,Enemy Team,c1171,1
1759,5,Win,Enemy Team,c1104,1
1759,8,Win,Enemy Team,c2112,1
1759,9,Win,Enemy Team,c1151,1
1760,2,Win,My Team,c5110,0
1760,3,Win,My Team,c5004,0
1760,6,Win,My Team,c6037,0
1760,7,Win,My Team,c2113,0
1760,10,Win,My Team,c2095,0
1760,1,Loss,Enemy Team,c2112,1
1760,4,Loss,Enemy Team,c2125,1
1760,5,Loss,Enemy Team,c2111,1
1760,8,Loss,Enemy Team,c1133,1
1760,9,Loss,Enemy Team,c2128,1
1761,2,Loss,My Team,c5110,0
1761,3,Loss,My Team,c5004,0
1761,6,Loss,My Team,c2113,0
1761,7,Loss,My Team,c6037,0
1761,10,Loss,My Team,c2109,0
1761,1,Win,Enemy Team,c2125,1
1761,4,Win,Enemy Team,c1171,1
1761,5,Win,Enemy Team,c1133,1
1761,8,Win,Enemy Team,c2126,1
1761,9,Win,Enemy Team,c1142,1
1762,2,Win,My Team,c2011,0
1762,3,Win,My Team,c5110,0
1762,6,Win,My Team,c2112,0
1762,7,Win,My Team,c2004,0
1762,10,Win,My Team,c4158,0
1762,1,Loss,Enemy Team,c2128,1
1762,4,Loss,Enemy Team,c2111,1
1762,5,Loss,Enemy Team,c1142,1
1762,8,Loss,Enemy Team,c1020,1
1762,9,Loss,Enemy Team,c1065,1
1763,2,Win,My Team,c5004,0
1763,3,Win,My Team,c1076,0
1763,6,Win,My Team,c2101,0
1763,7,Win,My Team,c1103,0
1763,10,Win,My Team,c1060,0
1763,1,Loss,Enemy Team,c2070,1
1763,4,Loss,Enemy Team,c2113,1
1763,5,Loss,Enemy Team,c2112,1
1763,8,Loss,Enemy Team,c2090,1
1763,9,Loss,Enemy Team,c2016,1
1764,2,Win,My Team,c5110,0
1764,3,Win,My Team,c5004,0
1764,6,Win,My Team,c6037,0
1764,7,Win,My Team,c1076,0
1764,10,Win,My Team,c2101,0
1764,1,Loss,Enemy Team,c2125,1
1764,4,Loss,Enemy Team,c2113,1
1764,5,Loss,Enemy Team,c1117,1
1764,8,Loss,Enemy Team,c1070,1
1764,9,Loss,Enemy Team,c4005,1
1765,2,Win,My Team,c5110,0
1765,3,Win,My Team,c5004,0
1765,6,Win,My Team,c2113,0
1765,7,Win,My Team,c2095,0
1765,10,Win,My Team,c6017,0
1765,1,Loss,Enemy Team,c2126,1
1765,4,Loss,Enemy Team,c1171,1
1765,5,Loss,Enemy Team,c1133,1
1765,8,Loss,Enemy Team,c2127,1
1765,9,Loss,Enemy Team,c2110,1
1766,2,Loss,My Team,c5110,0
1766,3,Loss,My Team,c5004,0
1766,6,Loss,My Team,c6037,0
1766,7,Loss,My Team,c1076,0
1766,10,Loss,My Team,c1129,0
1766,1,Win,Enemy Team,c2112,1
1766,4,Win,Enemy Team,c5001,1
1766,5,Win,Enemy Team,c1171,1
1766,8,Win,Enemy Team,c1142,1
1766,9,Win,Enemy Team,c2102,1
1767,2,Win,My Team,c5004,0
1767,3,Win,My Team,c2016,0
1767,6,Win,My Team,c2111,0
1767,7,Win,My Team,c6037,0
1767,10,Win,My Team,c2090,0
1767,1,Loss,Enemy Team,c5110,1
1767,4,Loss,Enemy Team,c2113,1
1767,5,Loss,Enemy Team,c2125,1
1767,8,Loss,Enemy Team,c1151,1
1767,9,Loss,Enemy Team,c2050,1
1768,2,Loss,My Team,c5110,0
1768,3,Loss,My Team,c5004,0
1768,6,Loss,My Team,c1125,0
1768,7,Loss,My Team,c5046,0
1768,10,Loss,My Team,c2102,0
1768,1,Win,Enemy Team,c2126,1
1768,4,Win,Enemy Team,c2112,1
1768,5,Win,Enemy Team,c2011,1
1768,8,Win,Enemy Team,c1133,1
1768,9,Win,Enemy Team,c2004,1
1769,2,Loss,My Team,c2112,0
1769,3,Loss,My Team,c2016,0
1769,6,Loss,My Team,c5004,0
1769,7,Loss,My Team,c2089,0
1769,10,Loss,My Team,c1126,0
1769,1,Win,Enemy Team,c2125,1
1769,4,Win,Enemy Team,c1171,1
1769,5,Win,Enemy Team,c2042,1
1769,8,Win,Enemy Team,c1151,1
1769,9,Win,Enemy Team,c1103,1
1770,2,Loss,My Team,c2066,0
1770,3,Loss,My Team,c2112,0
1770,6,Loss,My Team,c2095,0
1770,7,Loss,My Team,c1014,0
1770,10,Loss,My Team,c2004,0
1770,1,Win,Enemy Team,c1133,1
1770,4,Win,Enemy Team,c5046,1
1770,5,Win,Enemy Team,c1142,1
1770,8,Win,Enemy Team,c2069,1
1770,9,Win,Enemy Team,c4158,1
1771,2,Loss,My Team,c2126,0
1771,3,Loss,My Team,c2011,0
1771,6,Loss,My Team,c5004,0
1771,7,Loss,My Team,c2095,0
1771,10,Loss,My Team,c6017,0
1771,1,Win,Enemy Team,c2112,1
1771,4,Win,Enemy Team,c1171,1
1771,5,Win,Enemy Team,c1133,1
1771,8,Win,Enemy Team,c5046,1
1771,9,Win,Enemy Team,c2102,1
1772,2,Win,My Team,c5110,0
1772,3,Win,My Team,c5004,0
1772,6,Win,My Team,c2113,0
1772,7,Win,My Team,c1129,0
1772,10,Win,My Team,c1076,0
1772,1,Loss,Enemy Team,c2126,1
1772,4,Loss,Enemy Team,c1070,1
1772,5,Loss,Enemy Team,c2125,1
1772,8,Loss,Enemy Team,c2101,1
1772,9,Loss,Enemy Team,c2111,1
1773,2,Win,My Team,c2126,0
1773,3,Win,My Team,c2011,0
1773,6,Win,My Team,c2113,0
1773,7,Win,My Team,c2095,0
1773,10,Win,My Team,c1112,0
1773,1,Loss,Enemy Team,c2066,1
1773,4,Loss,Enemy Team,c5046,1
1773,5,Loss,Enemy Team,c1133,1
1773,8,Loss,Enemy Team,c2127,1
1773,9,Loss,Enemy Team,c2102,1
1774,2,Win,My Team,c2126,0
1774,3,Win,My Team,c5110,0
1774,6,Win,My Team,c6037,0
1774,7,Win,My Team,c2011,0
1774,10,Win,My Team,c2039,0
1774,1,Loss,Enemy Team,c2066,1
1774,4,Loss,Enemy Team,c1133,1
1774,5,Loss,Enemy Team,c2069,1
1774,8,Loss,Enemy Team,c1163,1
1774,9,Loss,Enemy Team,c2006,1
1775,2,Loss,My Team,c2126,0
1775,3,Loss,My Team,c5004,0
1775,6,Loss,My Team,c6037,0
1775,7,Loss,My Team,c1129,0
1775,10,Loss,My Team,c2109,0
1775,1,Win,Enemy Team,c2125,1
1775,4,Win,Enemy Team,c1171,1
1775,5,Win,Enemy Team,c5001,1
1775,8,Win,Enemy Team,c1159,1
1775,9,Win,Enemy Team,c1104,1
1776,2,Win,My Team,c5110,0
1776,3,Win,My Team,c5004,0
1776,6,Win,My Team,c1060,0
1776,7,Win,My Team,c2113,0
1776,10,Win,My Team,c2095,0
1776,1,Loss,Enemy Team,c2125,1
1776,4,Loss,Enemy Team,c2090,1
1776,5,Loss,Enemy Team,c2111,1
1776,8,Loss,Enemy Team,c2101,1
1776,9,Loss,Enemy Team,c2126,1
1777,2,Loss,My Team,c5004,0
1777,3,Loss,My Team,c2016,0
1777,6,Loss,My Team,c2126,0
1777,7,Loss,My Team,c1125,0
1777,10,Loss,My Team,c1055,0
1777,1,Win,Enemy Team,c5110,1
1777,4,Win,Enemy Team,c2112,1
1777,5,Win,Enemy Team,c2024,1
1777,8,Win,Enemy Team,c1016,1
1777,9,Win,Enemy Team,c2004,1
1778,2,Win,My Team,c5004,0
1778,3,Win,My Team,c2016,0
1778,6,Win,My Team,c1151,0
1778,7,Win,My Team,c6037,0
1778,10,Win,My Team,c1055,0
1778,1,Loss,Enemy Team,c2125,1
1778,4,Loss,Enemy Team,c5001,1
1778,5,Loss,Enemy Team,c1104,1
1778,8,Loss,Enemy Team,c1159,1
1778,9,Loss,Enemy Team,c2070,1
1779,2,Win,My Team,c5110,0
1779,3,Win,My Team,c2016,0
1779,6,Win,My Team,c6037,0
1779,7,Win,My Team,c5004,0
1779,10,Win,My Team,c1129,0
1779,1,Loss,Enemy Team,c2112,1
1779,4,Loss,Enemy Team,c1171,1
1779,5,Loss,Enemy Team,c5001,1
1779,8,Loss,Enemy Team,c2125,1
1779,9,Loss,Enemy Team,c4158,1
1780,2,Loss,My Team,c5110,0
1780,3,Loss,My Team,c5004,0
1780,6,Loss,My Team,c1162,0
1780,7,Loss,My Team,c1060,0
1780,10,Loss,My Team,c1156,0
1780,1,Win,Enemy Team,c2126,1
1780,4,Win,Enemy Team,c1171,1
1780,5,Win,Enemy Team,c5001,1
1780,8,Win,Enemy Team,c2090,1
1780,9,Win,Enemy Team,c2101,1
1781,2,Win,My Team,c5004,0
1781,3,Win,My Team,c2016,0
1781,6,Win,My Team,c6037,0
1781,7,Win,My Team,c2126,0
1781,10,Win,My Team,c2095,0
1781,1,Loss,Enemy Team,c2125,1
1781,4,Loss,Enemy Team,c1171,1
1781,5,Loss,Enemy Team,c1133,1
1781,8,Loss,Enemy Team,c5046,1
1781,9,Loss,Enemy Team,c1103,1
1782,2,Loss,My Team,c5110,0
1782,3,Loss,My Team,c5004,0
1782,6,Loss,My Team,c6037,0
1782,7,Loss,My Team,c2112,0
1782,10,Loss,My Team,c2046,0
1782,1,Win,Enemy Team,c2125,1
1782,4,Win,Enemy Team,c2101,1
1782,5,Win,Enemy Team,c1142,1
1782,8,Win,Enemy Team,c1070,1
1782,9,Win,Enemy Team,c1117,1
1783,2,Win,My Team,c5110,0
1783,3,Win,My Team,c5004,0
1783,6,Win,My Team,c1060,0
1783,7,Win,My Team,c6037,0
1783,10,Win,My Team,c2112,0
1783,1,Loss,Enemy Team,c2125,1
1783,4,Loss,Enemy Team,c2090,1
1783,5,Loss,Enemy Team,c1076,1
1783,8,Loss,Enemy Team,c1151,1
1783,9,Loss,Enemy Team,c2101,1
1784,2,Loss,My Team,c5110,0
1784,3,Loss,My Team,c5004,0
1784,6,Loss,My Team,c2113,0
1784,7,Loss,My Team,c2070,0
1784,10,Loss,My Team,c1159,0
1784,1,Win,Enemy Team,c2112,1
1784,4,Win,Enemy Team,c1070,1
1784,5,Win,Enemy Team,c1151,1
1784,8,Win,Enemy Team,c2101,1
1784,9,Win,Enemy Team,c1171,1
1785,2,Win,My Team,c5004,0
1785,3,Win,My Team,c2016,0
1785,6,Win,My Team,c1125,0
1785,7,Win,My Team,c2102,0
1785,10,Win,My Team,c2039,0
1785,1,Loss,Enemy Team,c1171,1
1785,4,Loss,Enemy Team,c2112,1
1785,5,Loss,Enemy Team,c1156,1
1785,8,Loss,Enemy Team,c1162,1
1785,9,Loss,Enemy Team,c1133,1
1786,2,Win,My Team,c2066,0
1786,3,Win,My Team,c2011,0
1786,6,Win,My Team,c6017,0
1786,7,Win,My Team,c2101,0
1786,10,Win,My Team,c1170,0
1786,1,Loss,Enemy Team,c1150,1
1786,4,Loss,Enemy Team,c2125,1
1786,5,Loss,Enemy Team,c1171,1
1786,8,Loss,Enemy Team,c1070,1
1786,9,Loss,Enemy Team,c2102,1
1787,2,Win,My Team,c2112,0
1787,3,Win,My Team,c2101,0
1787,6,Win,My Team,c1104,0
1787,7,Win,My Team,c5110,0
1787,10,Win,My Team,c5071,0
1787,1,Loss,Enemy Team,c2113,1
1787,4,Loss,Enemy Team,c1112,1
1787,5,Loss,Enemy Team,c1171,1
1787,8,Loss,Enemy Team,c5001,1
1787,9,Loss,Enemy Team,c2111,1
1788,2,Win,My Team,c2066,0
1788,3,Win,My Team,c2101,0
1788,6,Win,My Team,c1104,0
1788,7,Win,My Team,c2111,0
1788,10,Win,My Team,c2039,0
1788,1,Loss,Enemy Team,c2112,1
1788,4,Loss,Enemy Team,c1117,1
1788,5,Loss,Enemy Team,c1142,1
1788,8,Loss,Enemy Team,c5110,1
1788,9,Loss,Enemy Team,c2127,1
1789,2,Win,My Team,c2112,0
1789,3,Win,My Team,c2101,0
1789,6,Win,My Team,c5001,0
1789,7,Win,My Team,c1103,0
1789,10,Win,My Team,c5110,0
1789,1,Loss,Enemy Team,c2126,1
1789,4,Loss,Enemy Team,c1171,1
1789,5,Loss,Enemy Team,c1070,1
1789,8,Loss,Enemy Team,c2090,1
1789,9,Loss,Enemy Team,c2111,1
1790,2,Win,My Team,c2066,0
1790,3,Win,My Team,c2101,0
1790,6,Win,My Team,c1104,0
1790,7,Win,My Team,c1142,0
1790,10,Win,My Team,c2111,0
1790,1,Loss,Enemy Team,c2125,1
1790,4,Loss,Enemy Team,c1070,1
