Match Number,Pick Order,Match Result,Team,Hero,First Pick
3131,5,Loss,Enemy Team,c1151,1
3131,8,Loss,Enemy Team,c2101,1
3131,9,Loss,Enemy Team,c1104,1
3132,1,Loss,My Team,c2113,1
3132,4,Loss,My Team,c2106,1
3132,5,Loss,My Team,c1153,1
3132,8,Loss,My Team,c2070,1
3132,9,Loss,My Team,c2111,1
3132,2,Win,Enemy Team,c2090,0
3132,3,Win,Enemy Team,c2095,0
3132,6,Win,Enemy Team,c5110,0
3132,7,Win,Enemy Team,c1104,0
3132,10,Win,Enemy Team,c2101,0
3133,2,Win,My Team,c2090,0
3133,3,Win,My Team,c2106,0
3133,6,Win,My Team,c2070,0
3133,7,Win,My Team,c1156,0
3133,10,Win,My Team,c2088,0
3133,1,Loss,Enemy Team,c2113,1
3133,4,Loss,Enemy Team,c2095,1
3133,5,Loss,Enemy Team,c1153,1
3133,8,Loss,Enemy Team,c2101,1
3133,9,Loss,Enemy Team,c5110,1
3134,1,Win,My Team,c2090,1
3134,4,Win,My Team,c2070,1
3134,5,Win,My Team,c1153,1
3134,8,Win,My Team,c1156,1
3134,9,Win,My Team,c4158,1
3134,2,Loss,Enemy Team,c2106,0
3134,3,Loss,Enemy Team,c5110,0
3134,6,Loss,Enemy Team,c1133,0
3134,7,Loss,Enemy Team,c1038,0
3134,10,Loss,Enemy Team,c1130,0
3135,1,Loss,My Team,c2113,1
3135,4,Loss,My Team,c2070,1
3135,5,Loss,My Team,c1153,1
3135,8,Loss,My Team,c2106,1
3135,9,Loss,My Team,c2111,1
3135,2,Win,Enemy Team,c2042,0
3135,3,Win,Enemy Team,c2090,0
3135,6,Win,Enemy Team,c5110,0
3135,7,Win,Enemy Team,c1104,0
3135,10,Win,Enemy Team,c1134,0
3136,1,Loss,My Team,c2113,1
3136,4,Loss,My Team,c2095,1
3136,5,Loss,My Team,c1153,1
3136,8,Loss,My Team,c1103,1
3136,9,Loss,My Team,c5089,1
3136,2,Win,Enemy Team,c2070,0
3136,3,Win,Enemy Team,c2090,0
3136,6,Win,Enemy Team,c6017,0
3136,7,Win,Enemy Team,c1117,0
3136,10,Win,Enemy Team,c2109,0
3137,2,Loss,My Team,c2090,0
3137,3,Loss,My Team,c2106,0
3137,6,Loss,My Team,c5082,0
3137,7,Loss,My Team,c1151,0
3137,10,Loss,My Team,c1156,0
3137,1,Win,Enemy Team,c2113,1
3137,4,Win,Enemy Team,c2095,1
3137,5,Win,Enemy Team,c2089,1
3137,8,Win,Enemy Team,c5089,1
3137,9,Win,Enemy Team,c1103,1
3138,1,Loss,My Team,c2113,1
3138,4,Loss,My Team,c2090,1
3138,5,Loss,My Team,c1129,1
3138,8,Loss,My Team,c1091,1
3138,9,Loss,My Team,c2047,1
3138,2,Win,Enemy Team,c5110,0
3138,3,Win,Enemy Team,c1150,0
3138,6,Win,Enemy Team,c1118,0
3138,7,Win,Enemy Team,c2069,0
3138,10,Win,Enemy Team,c1103,0
3139,2,Loss,My Team,c2113,0
3139,3,Loss,My Team,c2106,0
3139,6,Loss,My Team,c2111,0
3139,7,Loss,My Team,c2070,0
3139,10,Loss,My Team,c2095,0
3139,1,Win,Enemy Team,c2090,1
3139,4,Win,Enemy Team,c5110,1
3139,5,Win,Enemy Team,c2008,1
3139,8,Win,Enemy Team,c2101,1
3139,9,Win,Enemy Team,c2089,1
3140,2,Win,My Team,c2113,0
3140,3,Win,My Team,c2070,0
3140,6,Win,My Team,c2106,0
3140,7,Win,My Team,c1153,0
3140,10,Win,My Team,c1156,0
3140,1,Loss,Enemy Team,c2090,1
3140,4,Loss,Enemy Team,c2042,1
3140,5,Loss,Enemy Team,c2011,1
3140,8,Loss,Enemy Team,c2101,1
3140,9,Loss,Enemy Team,c5111,1
3141,1,Win,My Team,c2066,1
3141,4,Win,My Team,c1159,1
3141,5,Win,My Team,c2016,1
3141,8,Win,My Team,c2042,1
3141,9,Win,My Team,c1091,1
3141,2,Loss,Enemy Team,c2090,0
3141,3,Loss,Enemy Team,c1014,0
3141,6,Loss,Enemy Team,c2024,0
3141,7,Loss,Enemy Team,c1112,0
3141,10,Loss,Enemy Team,c2082,0
3142,2,Win,My Team,c2042,0
3142,3,Win,My Team,c1153,0
3142,6,Win,My Team,c1117,0
3142,7,Win,My Team,c2039,0
3142,10,Win,My Team,c1129,0
3142,1,Loss,Enemy Team,c2113,1
3142,4,Loss,Enemy Team,c2023,1
3142,5,Loss,Enemy Team,c1133,1
3142,8,Loss,Enemy Team,c1055,1
3142,9,Loss,Enemy Team,c2095,1
3143,1,Win,My Team,c2090,1
3143,4,Win,My Team,c1117,1
3143,5,Win,My Team,c1133,1
3143,8,Win,My Team,c2042,1
3143,9,Win,My Team,c1159,1
3143,2,Loss,Enemy Team,c1103,0
3143,3,Loss,Enemy Team,c1151,0
3143,6,Loss,Enemy Team,c2035,0
3143,7,Loss,Enemy Team,c2024,0
3143,10,Loss,Enemy Team,c2050,0
3144,1,Loss,My Team,c2066,1
3144,4,Loss,My Team,c1159,1
3144,5,Loss,My Team,c2016,1
3144,8,Loss,My Team,c2109,1
3144,9,Loss,My Team,c5082,1
3144,2,Win,Enemy Team,c2090,0
3144,3,Win,Enemy Team,c1150,0
3144,6,Win,Enemy Team,c1163,0
3144,7,Win,Enemy Team,c2011,0
3144,10,Win,Enemy Team,c1104,0
3145,2,Win,My Team,c1159,0
3145,3,Win,My Team,c2090,0
3145,6,Win,My Team,c2042,0
3145,7,Win,My Team,c1117,0
3145,10,Win,My Team,c1133,0
3145,1,Loss,Enemy Team,c2066,1
3145,4,Loss,Enemy Team,c2106,1
3145,5,Loss,Enemy Team,c2024,1
3145,8,Loss,Enemy Team,c2069,1
3145,9,Loss,Enemy Team,c1014,1
3146,2,Loss,My Team,c2090,0
3146,3,Loss,My Team,c2042,0
3146,6,Loss,My Team,c5110,0
3146,7,Loss,My Team,c5082,0
3146,10,Loss,My Team,c2101,0
3146,1,Win,Enemy Team,c2113,1
3146,4,Win,Enemy Team,c2070,1
3146,5,Win,Enemy Team,c6037,1
3146,8,Win,Enemy Team,c2111,1
3146,9,Win,Enemy Team,c5089,1
3147,2,Win,My Team,c2066,0
3147,3,Win,My Team,c2090,0
3147,6,Win,My Team,c2111,0
3147,7,Win,My Team,c2042,0
3147,10,Win,My Team,c5082,0
3147,1,Loss,Enemy Team,c5110,1
3147,4,Loss,Enemy Team,c1163,1
3147,5,Loss,Enemy Team,c1118,1
3147,8,Loss,Enemy Team,c2069,1
3147,9,Loss,Enemy Team,c1038,1
3148,1,Win,My Team,c2066,1
3148,4,Win,My Team,c2106,1
3148,5,Win,My Team,c2016,1
3148,8,Win,My Team,c2090,1
3148,9,Win,My Team,c2111,1
3148,2,Loss,Enemy Team,c1118,0
3148,3,Loss,Enemy Team,c5110,0
3148,6,Loss,Enemy Team,c2113,0
3148,7,Loss,Enemy Team,c2039,0
3148,10,Loss,Enemy Team,c2088,0
3149,2,Loss,My Team,c2090,0
3149,3,Loss,My Team,c2042,0
3149,6,Loss,My Team,c1132,0
3149,7,Loss,My Team,c1104,0
3149,10,Loss,My Team,c2066,0
3149,1,Win,Enemy Team,c2113,1
3149,4,Win,Enemy Team,c2049,1
3149,5,Win,Enemy Team,c2070,1
3149,8,Win,Enemy Team,c2088,1
3149,9,Win,Enemy Team,c1117,1
3150,2,Win,My Team,c2090,0
3150,3,Win,My Team,c2042,0
3150,6,Win,My Team,c5082,0
3150,7,Win,My Team,c1159,0
3150,10,Win,My Team,c1117,0
3150,1,Loss,Enemy Team,c2066,1
3150,4,Loss,Enemy Team,c1153,1
3150,5,Loss,Enemy Team,c6037,1
3150,8,Loss,Enemy Team,c2101,1
3150,9,Loss,Enemy Team,c2088,1
3151,1,Win,My Team,c2042,1
3151,4,Win,My Team,c1159,1
3151,5,Win,My Team,c1117,1
3151,8,Win,My Team,c5082,1
3151,9,Win,My Team,c1151,1
3151,2,Loss,Enemy Team,c2066,0
3151,3,Loss,Enemy Team,c1153,0
3151,6,Loss,Enemy Team,c2113,0
3151,7,Loss,Enemy Team,c2071,0
3151,10,Loss,Enemy Team,c2109,0
3152,1,Win,My Team,c2066,1
3152,4,Win,My Team,c5110,1
3152,5,Win,My Team,c6037,1
3152,8,Win,My Team,c2102,1
3152,9,Win,My Team,c2069,1
3152,2,Loss,Enemy Team,c2090,0
3152,3,Loss,Enemy Team,c6017,0
3152,6,Loss,Enemy Team,c4158,0
3152,7,Loss,Enemy Team,c2011,0
3152,10,Loss,Enemy Team,c1133,0
3153,1,Win,My Team,c2090,1
3153,4,Win,My Team,c2073,1
3153,5,Win,My Team,c1153,1
3153,8,Win,My Team,c1100,1
3153,9,Win,My Team,c6062,1
3153,2,Loss,Enemy Team,c2113,0
3153,3,Loss,Enemy Team,c2042,0
3153,6,Loss,Enemy Team,c2070,0
3153,7,Loss,Enemy Team,c4144,0
3153,10,Loss,Enemy Team,c2132,0
3154,2,Loss,My Team,c2066,0
3154,3,Loss,My Team,c1153,0
3154,6,Loss,My Team,c2106,0
3154,7,Loss,My Team,c2039,0
3154,10,Loss,My Team,c6062,0
3154,1,Win,Enemy Team,c1133,1
3154,4,Win,Enemy Team,c1118,1
3154,5,Win,Enemy Team,c2069,1
3154,8,Win,Enemy Team,c2102,1
3154,9,Win,Enemy Team,c2024,1
3155,1,Loss,My Team,c2090,1
3155,4,Loss,My Team,c2042,1
3155,5,Loss,My Team,c1117,1
3155,8,Loss,My Team,c6062,1
3155,9,Loss,My Team,c1132,1
3155,2,Win,Enemy Team,c1153,0
3155,3,Win,Enemy Team,c2113,0
3155,6,Win,Enemy Team,c2070,0
3155,7,Win,Enemy Team,c1151,0
3155,10,Win,Enemy Team,c1134,0
3156,2,Win,My Team,c2090,0
3156,3,Win,My Team,c2042,0
3156,6,Win,My Team,c6062,0
3156,7,Win,My Team,c2101,0
3156,10,Win,My Team,c1132,0
3156,1,Loss,Enemy Team,c2113,1
3156,4,Loss,Enemy Team,c2070,1
3156,5,Loss,Enemy Team,c6037,1
3156,8,Loss,Enemy Team,c2073,1
3156,9,Loss,Enemy Team,c2109,1
3157,1,Win,My Team,c5110,1
3157,4,Win,My Team,c2042,1
3157,5,Win,My Team,c1153,1
3157,8,Win,My Team,c1151,1
3157,9,Win,My Team,c1132,1
3157,2,Loss,Enemy Team,c2090,0
3157,3,Loss,Enemy Team,c2106,0
3157,6,Loss,Enemy Team,c2073,0
3157,7,Loss,Enemy Team,c1104,0
3157,10,Loss,Enemy Team,c2088,0
3158,2,Loss,My Team,c2090,0
3158,3,Loss,My Team,c2042,0
3158,6,Loss,My Team,c1117,0
3158,7,Loss,My Team,c2106,0
3158,10,Loss,My Team,c2111,0
3158,1,Win,Enemy Team,c5110,1
3158,4,Win,Enemy Team,c1133,1
3158,5,Win,Enemy Team,c2024,1
3158,8,Win,Enemy Team,c5089,1
3158,9,Win,Enemy Team,c1096,1
3159,2,Loss,My Team,c2042,0
3159,3,Loss,My Team,c2090,0
3159,6,Loss,My Team,c5082,0
3159,7,Loss,My Team,c1159,0
3159,10,Loss,My Team,c1151,0
3159,1,Win,Enemy Team,c2066,1
3159,4,Win,Enemy Team,c1103,1
3159,5,Win,Enemy Team,c2070,1
3159,8,Win,Enemy Team,c2101,1
3159,9,Win,Enemy Team,c1100,1
3160,1,Loss,My Team,c5110,1
3160,4,Loss,My Team,c2073,1
3160,5,Loss,My Team,c1153,1
3160,8,Loss,My Team,c2016,1
3160,9,Loss,My Team,c1091,1
3160,2,Win,Enemy Team,c2066,0
3160,3,Win,Enemy Team,c2042,0
3160,6,Win,Enemy Team,c2111,0
3160,7,Win,Enemy Team,c2038,0
3160,10,Win,Enemy Team,c1055,0
3161,2,Win,My Team,c2066,0
3161,3,Win,My Team,c5110,0
3161,6,Win,My Team,c6037,0
3161,7,Win,My Team,c2069,0
3161,10,Win,My Team,c1151,0
3161,1,Loss,Enemy Team,c2113,1
3161,4,Loss,Enemy Team,c2090,1
3161,5,Loss,Enemy Team,c6017,1
3161,8,Loss,Enemy Team,c1117,1
3161,9,Loss,Enemy Team,c1156,1
3162,1,Loss,My Team,c2066,1
3162,4,Loss,My Team,c2106,1
3162,5,Loss,My Team,c6037,1
3162,8,Loss,My Team,c2069,1
3162,9,Loss,My Team,c5089,1
3162,2,Win,Enemy Team,c5110,0
3162,3,Win,Enemy Team,c2090,0
3162,6,Win,Enemy Team,c2042,0
3162,7,Win,Enemy Team,c1159,0
3162,10,Win,Enemy Team,c1022,0
3163,1,Win,My Team,c2066,1
3163,4,Win,My Team,c5110,1
3163,5,Win,My Team,c2042,1
3163,8,Win,My Team,c1091,1
3163,9,Win,My Team,c2090,1
3163,2,Loss,Enemy Team,c2106,0
3163,3,Loss,Enemy Team,c2113,0
3163,6,Loss,Enemy Team,c2024,0
3163,7,Loss,Enemy Team,c5024,0
3163,10,Loss,Enemy Team,c6014,0
3164,1,Win,My Team,c5110,1
3164,4,Win,My Team,c2073,1
3164,5,Win,My Team,c1153,1
3164,8,Win,My Team,c2042,1
3164,9,Win,My Team,c2039,1
3164,2,Loss,Enemy Team,c2106,0
3164,3,Loss,Enemy Team,c2090,0
3164,6,Loss,Enemy Team,c1133,0
3164,7,Loss,Enemy Team,c1130,0
3164,10,Loss,Enemy Team,c1038,0
3165,1,Loss,My Team,c2090,1
3165,4,Loss,My Team,c2042,1
3165,5,Loss,My Team,c1153,1
3165,8,Loss,My Team,c1100,1
3165,9,Loss,My Team,c6062,1
3165,2,Win,Enemy Team,c2113,0
3165,3,Win,Enemy Team,c2008,0
3165,6,Win,Enemy Team,c2101,0
3165,7,Win,Enemy Team,c2070,0
3165,10,Win,Enemy Team,c4123,0
3166,2,Win,My Team,c2090,0
3166,3,Win,My Team,c5110,0
3166,6,Win,My Team,c1117,0
3166,7,Win,My Team,c2042,0
3166,10,Win,My Team,c2011,0
3166,1,Loss,Enemy Team,c2113,1
3166,4,Loss,Enemy Team,c1133,1
3166,5,Loss,Enemy Team,c1153,1
3166,8,Loss,Enemy Team,c2106,1
3166,9,Loss,Enemy Team,c2073,1
3167,2,Win,My Team,c5110,0
3167,3,Win,My Team,c2090,0
3167,6,Win,My Team,c1153,0
3167,7,Win,My Team,c2042,0
3167,10,Win,My Team,c2073,0
3167,1,Loss,Enemy Team,c2066,1
3167,4,Loss,Enemy Team,c2011,1
3167,5,Loss,Enemy Team,c2111,1
3167,8,Loss,Enemy Team,c1134,1
3167,9,Loss,Enemy Team,c2007,1
3168,1,Win,My Team,c2090,1
3168,4,Win,My Team,c2042,1
3168,5,Win,My Team,c1153,1
3168,8,Win,My Team,c1117,1
3168,9,Win,My Team,c2073,1
3168,2,Loss,Enemy Team,c2066,0
3168,3,Loss,Enemy Team,c2008,0
3168,6,Loss,Enemy Team,c6017,0
3168,7,Loss,Enemy Team,c2095,0
3168,10,Loss,Enemy Team,c2071,0
3169,1,Loss,My Team,c2066,1
3169,4,Loss,My Team,c2090,1
3169,5,Loss,My Team,c6037,1
3169,8,Loss,My Team,c2111,1
3169,9,Loss,My Team,c2069,1
3169,2,Win,Enemy Team,c2042,0
3169,3,Win,Enemy Team,c5110,0
3169,6,Win,Enemy Team,c6017,0
3169,7,Win,Enemy Team,c2088,0
3169,10,Win,Enemy Team,c2089,0
3170,1,Loss,My Team,c5110,1
3170,4,Loss,My Team,c2042,1
3170,5,Loss,My Team,c1153,1
3170,8,Loss,My Team,c2090,1
3170,9,Loss,My Team,c2073,1
3170,2,Win,Enemy Team,c2113,0
3170,3,Win,Enemy Team,c2095,0
3170,6,Win,Enemy Team,c2111,0
3170,7,Win,Enemy Team,c2106,0
3170,10,Win,Enemy Team,c2088,0
3171,1,Loss,My Team,c2066,1
3171,4,Loss,My Team,c1104,1
3171,5,Loss,My Team,c2008,1
3171,8,Loss,My Team,c2050,1
3171,9,Loss,My Team,c2073,1
3171,2,Win,Enemy Team,c2113,0
3171,3,Win,Enemy Team,c2106,0
3171,6,Win,Enemy Team,c1153,0
3171,7,Win,Enemy Team,c1100,0
3171,10,Win,Enemy Team,c1123,0
3172,1,Loss,My Team,c2066,1
3172,4,Loss,My Team,c1103,1
3172,5,Loss,My Team,c6037,1
3172,8,Loss,My Team,c1151,1
3172,9,Loss,My Team,c5089,1
3172,2,Win,Enemy Team,c2113,0
3172,3,Win,Enemy Team,c2090,0
3172,6,Win,Enemy Team,c1117,0
3172,7,Win,Enemy Team,c2042,0
3172,10,Win,Enemy Team,c2024,0
3173,2,Win,My Team,c2090,0
3173,3,Win,My Team,c2106,0
3173,6,Win,My Team,c1153,0
3173,7,Win,My Team,c2073,0
3173,10,Win,My Team,c1117,0
3173,1,Loss,Enemy Team,c5110,1
3173,4,Loss,Enemy Team,c2066,1
3173,5,Loss,Enemy Team,c2132,1
3173,8,Loss,Enemy Team,c2088,1
3173,9,Loss,Enemy Team,c1022,1
3174,1,Loss,My Team,c2066,1
3174,4,Loss,My Team,c2106,1
3174,5,Loss,My Team,c2016,1
3174,8,Loss,My Team,c2042,1
3174,9,Loss,My Team,c2111,1
3174,2,Win,Enemy Team,c5110,0
3174,3,Win,Enemy Team,c2095,0
3174,6,Win,Enemy Team,c2024,0
3174,7,Win,Enemy Team,c2090,0
3174,10,Win,Enemy Team,c1055,0
3175,2,Loss,My Team,c2042,0
3175,3,Loss,My Team,c2111,0
3175,6,Loss,My Team,c1153,0
3175,7,Loss,My Team,c1117,0
3175,10,Loss,My Team,c1100,0
3175,1,Win,Enemy Team,c5110,1
3175,4,Win,Enemy Team,c2095,1
3175,5,Win,Enemy Team,c1159,1
3175,8,Win,Enemy Team,c1102,1
3175,9,Win,Enemy Team,c2106,1
3176,1,Win,My Team,c5110,1
3176,4,Win,My Team,c2073,1
3176,5,Win,My Team,c1153,1
3176,8,Win,My Team,c2042,1
3176,9,Win,My Team,c1104,1
3176,2,Loss,Enemy Team,c2090,0
3176,3,Loss,Enemy Team,c2113,0
3176,6,Loss,Enemy Team,c4158,0
3176,7,Loss,Enemy Team,c2111,0
3176,10,Loss,Enemy Team,c2095,0
3177,1,Loss,My Team,c5110,1
3177,4,Loss,My Team,c2073,1
3177,5,Loss,My Team,c1153,1
3177,8,Loss,My Team,c6017,1
3177,9,Loss,My Team,c1117,1
3177,2,Win,Enemy Team,c2090,0
3177,3,Win,Enemy Team,c2042,0
3177,6,Win,Enemy Team,c2011,0
3177,7,Win,Enemy Team,c1100,0
3177,10,Win,Enemy Team,c2007,0
3178,1,Win,My Team,c5110,1
3178,4,Win,My Team,c2042,1
3178,5,Win,My Team,c6037,1
3178,8,Win,My Team,c2069,1
3178,9,Win,My Team,c2102,1
3178,2,Loss,Enemy Team,c2113,0
3178,3,Loss,Enemy Team,c2090,0
3178,6,Loss,Enemy Team,c2111,0
3178,7,Loss,Enemy Team,c2095,0
3178,10,Loss,Enemy Team,c2106,0
3179,2,Loss,My Team,c2066,0
3179,3,Loss,My Team,c2042,0
3179,6,Loss,My Team,c2011,0
3179,7,Loss,My Team,c5082,0
3179,10,Loss,My Team,c1151,0
3179,1,Win,Enemy Team,c2113,1
3179,4,Win,Enemy Team,c5110,1
3179,5,Win,Enemy Team,c2053,1
3179,8,Win,Enemy Team,c1150,1
3179,9,Win,Enemy Team,c2008,1
3180,2,Win,My Team,c2090,0
3180,3,Win,My Team,c2106,0
3180,6,Win,My Team,c2073,0
3180,7,Win,My Team,c2111,0
3180,10,Win,My Team,c1117,0
3180,1,Loss,Enemy Team,c5110,1
3180,4,Loss,Enemy Team,c2042,1
3180,5,Loss,Enemy Team,c1153,1
3180,8,Loss,Enemy Team,c1159,1
3180,9,Loss,Enemy Team,c1104,1
3181,1,Win,My Team,c2066,1
3181,4,Win,My Team,c2106,1
3181,5,Win,My Team,c2016,1
3181,8,Win,My Team,c1091,1
3181,9,Win,My Team,c6037,1
3181,2,Loss,Enemy Team,c5110,0
3181,3,Loss,Enemy Team,c2102,0
3181,6,Loss,Enemy Team,c1151,0
3181,7,Loss,Enemy Team,c2023,0
3181,10,Loss,Enemy Team,c1104,0
3182,2,Win,My Team,c5110,0
3182,3,Win,My Team,c2090,0
3182,6,Win,My Team,c1133,0
3182,7,Win,My Team,c1130,0
3182,10,Win,My Team,c2069,0
3182,1,Loss,Enemy Team,c2066,1
3182,4,Loss,Enemy Team,c1103,1
3182,5,Loss,Enemy Team,c1153,1
3182,8,Loss,Enemy Team,c1137,1
3182,9,Loss,Enemy Team,c1159,1
3183,1,Win,My Team,c5110,1
3183,4,Win,My Team,c2090,1
3183,5,Win,My Team,c1153,1
3183,8,Win,My Team,c2042,1
3183,9,Win,My Team,c1117,1
3183,2,Loss,Enemy Team,c2106,0
3183,3,Loss,Enemy Team,c1038,0
3183,6,Loss,Enemy Team,c1133,0
3183,7,Loss,Enemy Team,c2048,0
3183,10,Loss,Enemy Team,c2069,0
3184,1,Win,My Team,c2066,1
3184,4,Win,My Team,c2106,1
3184,5,Win,My Team,c2042,1
3184,8,Win,My Team,c1091,1
3184,9,Win,My Team,c1117,1
3184,2,Loss,Enemy Team,c2016,0
3184,3,Loss,Enemy Team,c1038,0
3184,6,Loss,Enemy Team,c1163,0
3184,7,Loss,Enemy Team,c1118,0
3184,10,Loss,Enemy Team,c2006,0
3185,1,Win,My Team,c5110,1
3185,4,Win,My Team,c2090,1
3185,5,Win,My Team,c1153,1
3185,8,Win,My Team,c2042,1
3185,9,Win,My Team,c1117,1
3185,2,Loss,Enemy Team,c2066,0
3185,3,Loss,Enemy Team,c2011,0
3185,6,Loss,Enemy Team,c6037,0
3185,7,Loss,Enemy Team,c1104,0
3185,10,Loss,Enemy Team,c2095,0
3186,1,Loss,My Team,c2090,1
3186,4,Loss,My Team,c2042,1
3186,5,Loss,My Team,c1153,1
3186,8,Loss,My Team,c2111,1
3186,9,Loss,My Team,c1151,1
3186,2,Win,Enemy Team,c2066,0
3186,3,Win,Enemy Team,c2073,0
3186,6,Win,Enemy Team,c5110,0
3186,7,Win,Enemy Team,c2106,0
3186,10,Win,Enemy Team,c4144,0
3187,1,Win,My Team,c2090,1
3187,4,Win,My Team,c2042,1
3187,5,Win,My Team,c1153,1
3187,8,Win,My Team,c1104,1
3187,9,Win,My Team,c1132,1
3187,2,Loss,Enemy Team,c2113,0
3187,3,Loss,Enemy Team,c2008,0
3187,6,Loss,Enemy Team,c1117,0
3187,7,Loss,Enemy Team,c2101,0
3187,10,Loss,Enemy Team,c2095,0
3188,2,Win,My Team,c2090,0
3188,3,Win,My Team,c2042,0
3188,6,Win,My Team,c1153,0
3188,7,Win,My Team,c1117,0
3188,10,Win,My Team,c2011,0
3188,1,Loss,Enemy Team,c5110,1
3188,4,Loss,Enemy Team,c2088,1
3188,5,Loss,Enemy Team,c1133,1
3188,8,Loss,Enemy Team,c1130,1
3188,9,Loss,Enemy Team,c2101,1
3189,2,Win,My Team,c2090,0
3189,3,Win,My Team,c2042,0
3189,6,Win,My Team,c2111,0
3189,7,Win,My Team,c1156,0
3189,10,Win,My Team,c1129,0
3189,1,Loss,Enemy Team,c5110,1
3189,4,Loss,Enemy Team,c2106,1
3189,5,Loss,Enemy Team,c2095,1
3189,8,Loss,Enemy Team,c1096,1
3189,9,Loss,Enemy Team,c5111,1
3190,2,Loss,My Team,c2090,0
3190,3,Loss,My Team,c2042,0
3190,6,Loss,My Team,c6062,0
3190,7,Loss,My Team,c1117,0
3190,10,Loss,My Team,c2073,0
3190,1,Win,Enemy Team,c2113,1
3190,4,Win,Enemy Team,c2095,1
3190,5,Win,Enemy Team,c1153,1
3190,8,Win,Enemy Team,c1112,1
3190,9,Win,Enemy Team,c2016,1
3191,1,Win,My Team,c2066,1
3191,4,Win,My Team,c2042,1
3191,5,Win,My Team,c1117,1
3191,8,Win,My Team,c1151,1
3191,9,Win,My Team,c6037,1
3191,2,Loss,Enemy Team,c2113,0
3191,3,Loss,Enemy Team,c2090,0
3191,6,Loss,Enemy Team,c2053,0
3191,7,Loss,Enemy Team,c1128,0
3191,10,Loss,Enemy Team,c1134,0
3192,1,Win,My Team,c2066,1
3192,4,Win,My Team,c2090,1
3192,5,Win,My Team,c2042,1
3192,8,Win,My Team,c1159,1
3192,9,Win,My Team,c2039,1
3192,2,Loss,Enemy Team,c2106,0
3192,3,Loss,Enemy Team,c1133,0
3192,6,Loss,Enemy Team,c6011,0
3192,7,Loss,Enemy Team,c2024,0
3192,10,Loss,Enemy Team,c2132,0
3193,2,Win,My Team,c2042,0
3193,3,Win,My Team,c2073,0
3193,6,Win,My Team,c1153,0
3193,7,Win,My Team,c6017,0
3193,10,Win,My Team,c1151,0
3193,1,Loss,Enemy Team,c2090,1
3193,4,Loss,Enemy Team,c2132,1
3193,5,Loss,Enemy Team,c1117,1
3193,8,Loss,Enemy Team,c2095,1
3193,9,Loss,Enemy Team,c2101,1
3194,2,Win,My Team,c2090,0
3194,3,Win,My Team,c2042,0
3194,6,Win,My Team,c2073,0
3194,7,Win,My Team,c1117,0
3194,10,Win,My Team,c2050,0
3194,1,Loss,Enemy Team,c2113,1
3194,4,Loss,Enemy Team,c2132,1
3194,5,Loss,Enemy Team,c1153,1
3194,8,Loss,Enemy Team,c1159,1
3194,9,Loss,Enemy Team,c2011,1
3195,2,Loss,My Team,c5110,0
3195,3,Loss,My Team,c2090,0
3195,6,Loss,My Team,c2042,0
3195,7,Loss,My Team,c1117,0
3195,10,Loss,My Team,c2011,0
3195,1,Win,Enemy Team,c2113,1
3195,4,Win,Enemy Team,c2073,1
3195,5,Win,Enemy Team,c2095,1
3195,8,Win,Enemy Team,c5071,1
3195,9,Win,Enemy Team,c1134,1
3196,1,Win,My Team,c2066,1
3196,4,Win,My Team,c2016,1
3196,5,Win,My Team,c2042,1
3196,8,Win,My Team,c2106,1
3196,9,Win,My Team,c2111,1
3196,2,Loss,Enemy Team,c5110,0
3196,3,Loss,Enemy Team,c1014,0
3196,6,Loss,Enemy Team,c2082,0
3196,7,Loss,Enemy Team,c1150,0
3196,10,Loss,Enemy Team,c1103,0
3197,1,Loss,My Team,c2066,1
3197,4,Loss,My Team,c2042,1
3197,5,Loss,My Team,c1153,1
3197,8,Loss,My Team,c2101,1
3197,9,Loss,My Team,c2073,1
3197,2,Win,Enemy Team,c2113,0
3197,3,Win,Enemy Team,c1159,0
3197,6,Win,Enemy Team,c1104,0
3197,7,Win,Enemy Team,c1134,0
3197,10,Win,Enemy Team,c4158,0
3198,1,Win,My Team,c5110,1
3198,4,Win,My Team,c1159,1
3198,5,Win,My Team,c6037,1
3198,8,Win,My Team,c1151,1
3198,9,Win,My Team,c1048,1
3198,2,Loss,Enemy Team,c2090,0
3198,3,Loss,Enemy Team,c2042,0
3198,6,Loss,Enemy Team,c1103,0
3198,7,Loss,Enemy Team,c1104,0
3198,10,Loss,Enemy Team,c3064,0
3199,1,Win,My Team,c5110,1
3199,4,Win,My Team,c2073,1
3199,5,Win,My Team,c1153,1
3199,8,Win,My Team,c2016,1
3199,9,Win,My Team,c6017,1
3199,2,Loss,Enemy Team,c2113,0
3199,3,Loss,Enemy Team,c2042,0
3199,6,Loss,Enemy Team,c2111,0
3199,7,Loss,Enemy Team,c2095,0
3199,10,Loss,Enemy Team,c4144,0
3200,2,Loss,My Team,c2090,0
3200,3,Loss,My Team,c2106,0
3200,6,Loss,My Team,c2111,0
3200,7,Loss,My Team,c2042,0
3200,10,Loss,My Team,c1129,0
3200,1,Win,Enemy Team,c5110,1
3200,4,Win,Enemy Team,c2073,1
3200,5,Win,Enemy Team,c1153,1
3200,8,Win,Enemy Team,c1134,1
3200,9,Win,Enemy Team,c2095,1
3201,2,Win,My Team,c2090,0
3201,3,Win,My Team,c2066,0
3201,6,Win,My Team,c2070,0
3201,7,Win,My Team,c5082,0
3201,10,Win,My Team,c1100,0
